PK_CLIENTES;customer_key;customer;business_family_name;business_unit;customer_type;division;line_of_business;phone;region_code;regional_sales_mgr;search_type
77d7810963bb139388a0f33a52f1daf75a05c0a1caf1fe87a13d94d0301a32d9;10020915;Ottercom Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
10b6c3b7905c8dcd811c02333291ce3ec27218276a8cfa4310b759d3704e679e;10022490;Racal-Datacom Shop;R3;1;G2;2;M1;816-455-8733;4;S16;C
89998d3811e267b6aa1fd270c5c536638947474c92477bd13f01a29a5e5b3c58;10024010;Screaming Market;R2;1;G2;2;Nao Informado;816-455-8733;4;S3;C
b31b29e443e2cce9131d502a5ec89faa11ba728da44046da817b9274d9d88ac5;10017638;Kellys Gigastore;R3;1;G2;2;Nao Informado;816-455-8733;3;S16;C
10614e7d2aae6ed678d0b51ec3c3708be9d77f345976031c94c3530070e368fb;10011052;Elucidex Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
b68510185cf087777a2377fedce2d00e5b4a9e2cf059f28179c5e850e02c1301;10025769;UUmail Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
be4950d9ec752236fb47317567c37f05e21175d717b25be8b93ae2ae9ae2725f;10010912;edit.nl Shop;R3;1;G2;2;M1;816-455-8733;2;S16;C
bec557d9700ec4e98f4bb8c7bb00a48b183db423624289d3873bec7dc3485f04;10025508;Unimedya Shop;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
a3f01e683e01cde7433d52fd293bb80ac9a24fd9f81cb8933fe7e7fe87e9c0c2;10025284;Towmotor Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
53b986dd8d41587223bbc265035aded2d034cca9e277024a0ecef7eeb273da70;10012927;Galaxy Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
7786e1b8d3d123cfcb57fc003b64ca92cff411bc950a7a953d8b5bc7aacbced5;10018885;Kawneer Market;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
cdb8eb8ee8a6586d6895c884629eb6d3a05a28be3c8586431adb3a931a1f94f6;10019678;Laker Market;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
9fdfdd0b884dae25ebcbe75447b5c540bf1ab03e9b882c1baf5a6aba4ebd2b96;10025251;Time Supermarket;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
87f33266fbcb3774c2136226ad8dd5614de5c722e8e98c0399961673f5855b4b;10002142;AccuCom Shop;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
5d419f574bec5dda3fe676ae8dbe10b672a93198e27fb9dadc95c066131eacfe;10013080;Ganymede Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
2a2302c1f77bba8e9f96beed128897a26ba90a7de04bf2e1aadc4d2f85bcbebc;10005376;Bibb Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
c44dc75ca23726885a4aef36a044c561d37fd0cd9eeb060a6efa95ac2eec35f6;10026062;Venable Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;C
e55556af21094f8816288bd5b7b7628bfbf83defafbb22b1d2f27e27e3d368a7;10002501;Action Supermarket;R3;1;G1;1;Nao Informado;816-455-8733;5;S19;C
6931dea7ebc1239bbfcfbc9992e1d36199b413328f7b4d1e6b4fd4f17d35464f;10013397;G-Com Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S9;C
967e0f9aaea1c61dd9c09c982f1feb277075d48dd1bb966f74e92be9a5b6f130;10022434;R&R Store;R3;1;G2;2;Nao Informado;816-455-8733;1;S4;C
3863be5da9063bf59c1fdbc1c7eec4057ea68f29bf51efaafb3bfc074d5418e1;10014469;Harte-Hanks Market;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
833da029406244fda5d13bd81fe69ac60fbd8002e9882f2a50c0d5dbff11c9ad;10022168;QualServe Shop;R1;1;G2;2;Nao Informado;816-455-8733;4;S11;C
8b57cfb14b6b452e08103c750c58e75e3a6dc0166ed6fe5f61c1ae423e3f454c;10000471;Aadast Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
bfdf28c593b22775d8ab570ef4de4d27454032b0cb186a15000de0de0bef6190;10023511;Sage Supermarket;R1;1;G1;1;Nao Informado;816-455-8733;5;S13;C
8216130e335988a7a59dd06b09ae33ae7a3e395a9b62962d3fe5b6cbf263e320;10020864;One Store;R2;1;G2;1;Nao Informado;816-455-8733;5;S1;C
f12c137cb5ef8a43a6cdd0fced97a070a0e2e3c0c5e8ac38a2dcbdf443acd601;10013079;Gandalf Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
8b273e56e8c58df8451de72621ac8ad750c2f622518d4a712509cc4b4732cd3b;10026521;Xcert Shop;R3;1;G1;1;M1;816-455-8733;5;S20;C
c128e9c309d081adce95a6ef12a57d92c0df57b631dcbdc6bc60d45ad0ed97d0;10025583;United Market;R2;1;G2;2;Nao Informado;816-455-8733;3;S5;C
740c92f5178df8bae7a9c83e642a2228affac29196708f5b591d2cb084501037;10006916;Boott Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
bb1ad443258494039a67187dfb51f8575870ef892c62900b9e71eab4b6475918;10025038;Tanager Shop;R2;1;G2;2;Nao Informado;816-455-8733;3;S11;C
6d2f5e4f287971c986be711e32beea6a0267a309e9da25b8b363b7516c04aa5a;10024880;Sun Supermarket;R3;1;G3;1;Nao Informado;816-455-8733;5;S8;C
aa1815b016517f7b5ca7ca8b73938830bf99d31e65e3450ff151c4ece5938995;10007122;C Store;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
bf0437822a58925a3c53df556d68be3a929d93d2848083ba11d07a01022f1977;10026268;WarRoom Store;R2;1;G3;1;Nao Informado;816-455-8733;0;S8;C
7a3e1b85205b0d02fbec4c648922e105f4367c7723713b3e5b859f364575012f;10017290;Id Shop;R3;1;G1;1;M1;816-455-8733;5;S16;C
899676ed82e79759b67cefc9948992fbef4540f0b7915d48fc1816cb7c712f9e;10014043;Guarantee Supermarket;R3;1;G1;1;M1;816-455-8733;5;S18;C
187f0dff614e5f923c72220320db42fb9c77b7fdba4b4dbe10953b8eb41abf72;10013574;Gebbie Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
6244f583c70ae1372be54f15f49bd251c782afed0c906ee6a4f10c7e8908e910;10024270;Signatures Superstore;R3;1;G2;2;Nao Informado;816-455-8733;1;S4;C
c8125636929aba52b19d15f1885fe240d7849c406be16c802ff8ec989d914ad3;10025571;Unitec Maxistore;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
ebe8ac11e95a38aa051831161755544532fc63b2d43ccddc9d7ad431e1c495fc;10023793;Savetz Store;R2;1;G2;2;Nao Informado;816-455-8733;2;S2;C
b4099c306147579612d3db492555c00428a1ac03ded5d2a74e7a768f753f0b49;10021223;PacificServ Shop;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
f1824927206549ed6b763abeec9d746f4e22f492d7757ee7c1cfd88a5433c003;10025549;UNIS Supermarket;R2;1;G2;2;Nao Informado;816-455-8733;3;S5;C
58413eec8e5f4489fc9ce93d23c6d195d127168ed2c8098f025167c3f32699bb;10005922;Big Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
75490bd4d430289820e845974b05f6cf7b8043690510b2fbfd313641c685143d;10002154;Acer Superstore;R2;1;G3;1;Nao Informado;816-455-8733;5;S8;C
018887514a8e0513b413402326f57064a05a396629b3100ee484388ad3a8ecb7;10006805;Bitstream Shop;R3;1;G1;2;Nao Informado;816-455-8733;2;S16;C
4e9d0bc9a22d696817eb438509013c0c691b6380253867887a6462ff0d541667;10004256;Benedict Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
bc216c59658b33bb15df2d4e77efb8359565b173e69eb28f4d0887d1b76019e4;10014810;Healtheon Shop;O1;1;G2;2;Nao Informado;816-455-8733;4;S5;C
e74199c2f352a1d87162854dfb4e9c0157a171bef06bf6b9123ad294b3dd5e16;10011997;Fibronics Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S16;C
5c7cedee4a4fea019f0c7f7d7f755c11bb7be98f2ea9e3b4d508474b423c02e3;10026023;VEI Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S15;C
beb0fee967d435036ab20a2cc29e874f60c929f519dd937a2c9dbd309c0e2d8b;10021006;Overdreams Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
f84e4a4f015a0285f194f7ad43a048f2694aafc0e296501aca253122b964f054;10021222;Pacifico's;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
1e3a147c4a594cec41a2d7df1d3399451d033e1af28b47ef74a92b26dd5aefb2;10024246;Siemens Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S16;C
0bbf6936c9641c95eba014545a34a934f42a67f29691c5982398e5be4fb6534c;10012234;Filmotype Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
b9a89087db3e9651f099548e7c94938974833f357a8edf36aa002c5c774de460;10006848;BizNet Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
61463aea7da4d24206d879caa0d952703a9079cb468fe3b48d79ca382b2eed84;10006846;Bizmarts Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
f11b5883d57713f8f63ee8ad8edc7bcd19345145275c031cb062352f262d87b9;10025289;Tredegar Market;R3;1;G2;2;Nao Informado;816-455-8733;1;S4;C
302f47fafc49f34e38720573ec6320a302414afebfa32909e6a8e0e756ffbd1d;10027053;YourFuture Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
c26b71a2433897dfc71a914d204476af29df44ff3453672f4e289f4ebf976cbd;10026868;Xyratex Shop;R3;1;G1;1;M1;816-455-8733;5;S16;C
53af324485306ae925cddbfae64c089e89c4a203a4826e5b014a00b298ccd5ae;10013341;Gatierf Supermarket;R2;1;G2;1;Nao Informado;816-455-8733;5;S2;C
5be090001270e87b18c7103b6b3525ed16b0bb71ea26a40d70e285dce3c1a211;10025919;Vanstars;R3;1;G2;2;M1;816-455-8733;1;S16;C
0bc97908ba68091413d37bc6f835cc87bdfd207ca5bcfdcd1cd2c5c3fb174dc0;10020281;Mb Market;R3;1;G1;1;M1;816-455-8733;5;S16;C
f57bf31ca4bd5096f5659010113397e06d2ba5450f79240f4bcc2d8cdfd53305;10019388;KeyComm Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
87e06e062c3843e7adf1cc6f5b4ee605661cd170ace63d86875f17cc0e31434c;10001103;AC Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
029afe4b8eddea0b9edbeb77fa5ecb8344607d0872e94c58ed283e0031f08d28;10021494;Paraclipse Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
242ac053429d43701fecfdbab935bc184b226d24be763a94eab6e02f11324d34;10025036;Tampa Market;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
444fcca5e5a444cfd2990d17c155d0327eb8e877fc77f76d9473d3490b9f142d;10021139;Pace Shop;R3;1;G3;2;Nao Informado;816-455-8733;4;S5;C
e61e13db8140af9c963984ac6c0113101e2d0597077fa9a5f6f772d08bada172;10017054;Icon Market;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
6733a5d674fe91b19c09e46f1e74fd6971d3c0ce77a5ac6cbeaa72c18e8a02ec;10026291;Warsun Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
04e3072ef6fd73508a721021d8237f0dcae739adcb5b7bfe329948e4b52c83e7;10024999;TAGnology Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
3d40ec7f73af8ec063abd4fe1a282488cf7bd7352b7526e7fb40feac167cf766;10027575;Zitel Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
d7308f7332ad38b87f670a3e3fb453e902255947042636c071e75012dc898a16;10000456;A&B Shop;R1;1;G3;1;Nao Informado;816-455-8733;0;S2;C
bb62e9ce2679256210d6f0da0b4f24233470125f27ff2dd5713da9eaaf2e6831;10003554;Ad Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
5db0c584edaed4cfc2cad5cb4d56bb07ac488f12f91c56a565b109174fb74ef6;10023538;Salamander Supermarket;R1;1;G2;2;Nao Informado;816-455-8733;2;S11;C
5e1be84fbdccdf2a05528fbb1e347171e392e6ce2c3919cc1eccb6ecae2ad722;10010906;ediSys Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
334ebd6e2a33fbe1c478bddf40a2b9f98506225892c3ce476684be0e26bea562;10002969;activeDesign Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
5387ee6c6a4c89bfc1919aad6a21f8fb94f8ff196ceed3b4da84e3a357fa633a;10025304;UBF Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
015bb1ab840ed66f7f8c8c795d080a6052be68216dacb4fba484be053ca273a5;10025771;VA Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
eba15fdf3bc62553a9f34baabebb95ac822039239bf1f74fa49f437adcbc024a;10022166;QualityLogic Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S11;I
7b68198a95bf3300a6a74cf3783b61072a8390d2f76ff9a37980480a7d043fdd;10009863;Deere Store;R3;1;G1;1;M1;816-455-8733;5;S19;C
2dae9e42cfe942f6b2b4cbf732adb948cdc0280d6a46b58e3ea0c854ed950bc7;10019400;Keystar Superstore;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
f7f6438610f66675c405525b6d41f335150dd7b9441982dc4e5a8cb8f3fe1a23;10002765;Active Store;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
baa6771a7283ab9c3488e20a49de84cdb85af9fe785c220145cfa41b5f012fda;10010887;Edia Shop;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
43c027a1d2e9ca7c216972923c41deeae3c4e65230548903dcf6a18cba73638c;10011724;Federal Supermarket;O2;1;G3;1;Nao Informado;816-455-8733;0;S1;C
8e81b96b857b5fc9aa86c1e1542241a44915cf5447af53a290cef43133616172;10016780;iBEAM Shop;R3;1;G1;1;M1;816-455-8733;5;S18;C
6c167faed53a4560df566f744c1e712e34a9d98e45ae7b823789d134ed59e9cc;10025051;Taos Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
02a79be1249c2ee9a61fcd41f763f3cdf9cadc79e0e65b37e57fa807943c219e;10015783;Hershey Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;I
19d530daf84c2e191b8dcb47aa0c50b1550dae80568a0997b9393bb4c5d1f92d;10013870;Greymac Trust Company;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
38e9cf90d590563f747a19748eb95bc9735815be1354442a800175de1b9c9480;10026355;We Market;R3;1;G2;2;Nao Informado;816-455-8733;1;S3;C
2aba8e40801c7f8080ddbac993f1a7989d369c6cd79659aaecbb05b56e131037;10008593;Capitola Market;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
b22a794d15459c869553af7406a71413f274d2d257006ff5edc0f01ad71c83b1;10025392;Ultimate Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
55914d123c4241bf02092f0054aec025765649e0e442fc2e4d3527d70377b41d;10002128;Access Store;R3;1;G1;1;M1;816-455-8733;5;S19;C
62c473052ec85505ac81f7402bc532e4804f8122e2192298b61de26ef77ed9db;10024924;T.M. Store;R3;1;G1;1;M1;816-455-8733;5;S16;C
8c10b10704922aed26f7e0dac5dad6003b8dbe6b0fad759108f8e3294382d625;10017852;J.A. Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
350ff10609eed5a5c3631d9dcf013a753028aea4b3385fc92e165f1b9410cef4;10015824;Heurikon Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
8cc39318d4ccc2af0e3bba11fb6586e8b50b3a330b7fe8ea5ddc4e20f7a4b392;10009657;DC-Works Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S16;C
da9c5ab28b7f10f2e3dca61d931e9cff5efa352cd595d88e3a12c6d16be345e6;10025467;Underwriters Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
cc9765441e7c90e7fa30f853357b29bb66b09bbbab9b831f3f4f2292500ba1ac;10016858;IBVA Shop;R2;1;G2;2;Nao Informado;816-455-8733;1;S5;C
6e8fd3fbf66c1d78536e665c7ba9f0605acd4d00151c4e52e80221ee6750ea1e;10026299;Watcom Maxistore;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
fe32ddb1e06bd556c623c8a975f9d2ab73dd4542c572e08d6920a82f0cbfcadd;10019812;Lewis Supermarket;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
84a301321c609f5f0146e2e0fee28cfe75283c2bfb64fbb8f9afc8551e94a494;10020927;Outbreak Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
d4222c2c32634c69e24c73ee6a44f59964dce11a267795c35136dd87dc0331dd;10020914;Onetouch Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
f53cce35b051e99abc0eb5a22adac2c8a3037a9749869bc35b57d44552d74faa;10024255;Sigma Shop;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
341b8eb41db5d6f29ed2970ac2edf4b0f3517d28aa353bd2888a89cacf749ab7;10016588;Bounds Megaplace;R3;1;G2;2;M1;816-455-8733;2;S16;C
6564f2ba1d8be52a4640a346a2dcf678252ee44163ce928e2d35ec0fa8ee0bee;10001818;Acc Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
e339055dfbecb1e75ea2673180672ebb1513370387b7d07a39ed531211b2336d;10002144;ACCUCOMP Shop;R2;1;G3;1;Nao Informado;816-455-8733;5;S8;C
33ac052e3598c829644cb2bb038948377595f9554e3420c2367d27cce45db396;10024725;Stone Market;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
1e24baa5f4085d938c6a9e38139547163c9701f268d7ccda88475ddc8670f06f;10013312;Gate9th Shop;R2;1;G2;1;Nao Informado;816-455-8733;5;S9;C
848693082881c18fe3a0e4a47663b0eaa95eb18ac8fc63fa1ffadb1c2f3e11bb;10021283;PageBoy Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
d179724690e2a85adb10113a256962d95fd7fe7e60473fc46b5fef8f011c0bbd;10012369;Finest Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S4;C
b749a5377c253ab10d51fc5f85bc9a59c3340f0ed836a6c4d8fc67282c342d09;10015495;Hennings;R3;1;G2;2;M1;816-455-8733;4;S16;C
e10092a131612e1ad2896c4493695f0c78bf1f3785fa9e2cf9b6989ec18eb682;10025063;Taroch Mexistore;R3;1;G1;1;M1;816-455-8733;5;S19;C
ace6847d0adb1ae55e6b3cb8759d89d25d5883db4f04a0f67466f76619b26243;10022746;Rdlabs Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
415ee44e534792b2482bd5e3b113dec7999d368bd21c84be47c8fff12d07d479;10019150;Kentucky Supermarket;O2;1;G2;2;Nao Informado;816-455-8733;2;S12;C
ae4846f5e84a23dded3ea6824201edafcc186796b5e839f3d4d589c22794641e;10019879;Litton Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
0dae2c73f6a4ba42e3a3989c5aec55d4ca84f73ac8583127ff38d2987fb01f41;10023703;Sarcom Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
5258916cb7b5ae8294f879cbce1a89b4056e928bcd603ddfb2666b9587ff1c36;10009662;De Store;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
a2bfa06b20d0d8be1aa8ef4f82cc320671d37ee3e933112fac0994a6a8ba2882;10024034;Script Supermarket;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
eac7b5ec50c0133388371d2c4ba4061ed0f47d91765c7e0021b33d55566292da;10003795;Bechtel Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
134c744a7a15c99ea727e059ecedc9ab30bf21df03a9dd3f83350c0d314532fe;10021470;Papyrus Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S16;C
17223e4a5660e256f41b7933ea5749357e4f701571ebd69da20343cd0a25b265;10002220;ACRON Shop;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
873ce2014c72b44bcc0edc889775a27c3e86a31250c7fb3b846811352caed050;10004255;Bendix Store;R3;1;G1;1;M1;816-455-8733;5;S19;C
dc2503598cc13570f7c939b8b12fb523b0893be5cc525bb274d59e36bb779626;10021411;Panix Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S4;C
ec9a088ef2c050fec149a321e1fc01b07e2be5e7cd177d3dfd0b3f21c70863cf;10014533;Harvey Shop;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
dc5469031870c78c6058a52c1b8147d8f4338b25e599341330303b58d2701173;10027583;zNET Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
a1da36ca80a73cb3c786bf5280e707c41b74d78d80fca2567b2abfcda5a8f0ce;10014739;Haz-Mat Store;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;C
b344826b4873a9fa2eb7afd6c1199d6cfb1a0b7cf8568e8e2e48a9673c2f9580;10011499;Farmland Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S14;C
435d01634de5966329c0e93497491b9c64ab6fd5fc3878d0e284cd50f904dc70;10010865;ECS Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
3af952039ca40b460009e4a1cb5c1700d5fe38f4e9da86a34e7263de7466f427;10018877;KAT Store;R3;1;G1;1;M1;816-455-8733;5;S17;C
9ef4327a01eca032dc1edc84b6fd58de72686fce8444707873336acbf4a660c7;10021203;Pacific Market;O2;1;G2;2;Nao Informado;816-455-8733;1;S12;C
d8586c7114741360aacd071599c89b796207d6e5f7f7ca5dca0eb7487dd2d3ce;10020390;Miles Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
c71463145ec14abbe3b9ee9fbe39e07db147a1eabaf28b31139a613a3f2666a9;10025249;Texasgulf Market;R1;1;G2;2;Nao Informado;816-455-8733;2;S11;C
a599e576f384d8f4b3f0563b9ee61c431ad13934cfc2f58050525e3bdad20773;10018603;K&K Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
e00e151e0cdfac45ad7ee30ef10b2ce0e8573de75acfc5446d47f192e7373522;10021459;Papyrus Shop;O2;1;G2;2;Nao Informado;816-455-8733;2;S12;C
0db35077221b74130259b709223b30d26ff7c330c831c377ff79270ec7bdb187;10020868;One Market;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
83bcfec381aa1a47043e753d873bc657accf725e987c17bda7110d8059486856;10006917;Borden Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
98d150574ed2b439444fa4042f60eb6e4fc607746bdda38e7338d1224d782c2c;10012305;FIND/SVP Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S9;C
e27366243c0f8ce6ad43de28dc2cac6daad5f191f7e744a7f594bc4ca8840cbc;10020492;NBTel Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
16c0b4839a6d7aadf816cc479e64ebd7a05a9e41b78e7e1d7a65164d5fe97cee;10014546;Hauppauge Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
d8c54d4d841bff30f37728605a03ceafa295f3405b29097e3aaec6dd5cbb62e7;10015325;Helius Shop;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
7b554ca440c76de776fd32c939fc01f96f4148a892cedbee8cf74a994abd238b;10011345;Emergent Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
b0d179cc6a44aa6450fa572a2344d5a69a86c0e9dbd6fd0f60c8dfe11cf69856;10019900;LiveWire Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
cb012850909597bb08e5f019241666db6b758f5965ed0c998546b6476f048642;10006093;BigJobs Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
528f41ac74e5e470d08a59c592cef57fde7d5fd2e8f3c40213bf926360bc4801;10007591;ComeStore;R3;1;G1;1;M1;816-455-8733;5;S19;C
e33535f8a035399681cfb0d874c0686cba5ac0753b9bb0b2dfe31d5e7961c550;10026038;Velos Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
d81fc2a2ae351027a872a64d1c21c19dd4681f449429a065a3af579b6034567e;10025032;Talkland Shop;R3;1;G1;1;M1;816-455-8733;0;S19;C
e618e4a5b545040244bb9a575c964c7dbd53892dd0bd46c3265d0f582a63613f;10000462;a2i Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
d1129056ad442d7271bdace048e49cf5faefcd7533ddac722bc2b505046f2932;10021231;Packard Supermarket;R2;1;G2;2;Nao Informado;816-455-8733;4;S9;C
b7f55d73849423e4d77c3f486fc9da89e3342e9d33334876abb4108ae3fdbf86;10020227;MaxBan Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
32ed098c8ae4bec8b53518672373e37b397343a6cbd43641bfe6c0bb2292180a;10025052;Target Gigstore;O2;1;G1;1;Nao Informado;816-455-8733;5;S1;C
e9e99c86af3f98a67a6ae321556cab981954a274807884c27e5d160ea86b03b9;10003857;Beckman Market;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
8c7afd7fade9683271248a93d811437e0de3933274d94e06d0cad8d376923095;10021412;Panngea Shop;R4;1;G2;2;Nao Informado;816-455-8733;1;S18;C
74f2f7832e6db9d2071af4787b929ec461ef412c0391a3a1b1cbdfe99081c779;10004245;Bens Megaplace;R2;1;G2;2;Nao Informado;816-455-8733;1;S3;C
950400ae57a975e2854eeb08cd551edbc3978207a90cecd3fdab0d8357c29f15;10007121;C Market;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
35985051d5a59a56527a35e1ba2b3de58aef884e3b946b2d9892c2f0c86f56e6;10025040;Tangent Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
45d1e1fed18f4bfcf0040a3f6f9261ef9f64a3332a3f24f90c9545daaa6e3a01;10016303;HMR Shop;R1;1;G2;2;Nao Informado;816-455-8733;3;S20;C
fb039d34ead9d64436fc1139cacbfd371eaad3984d19ffaa6fbdbd6ab29ced3d;10025300;U.S. Market;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
b17dcc95339ed3c0b0885419451842831cb5e2eadb7d003aa8f8b748f71250c4;10025248;Telus Store;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
0ed796fbfd160e23a1998f857d5bb192b102d2b36af292828d134c9166af61b9;10021239;PADL Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
b472bf0c57e2ef3eb009f701f922fb6c555c5e08e7e0a4f242a548c9daea71ae;10020909;Onestar Shop;O1;1;G2;2;Nao Informado;816-455-8733;4;S5;C
2b4d5f722d776831c742724754a99ee084eabf50d28008e4ff18fd69adc5519c;10011360;Equitable Store;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
b7cf5e601e3aa789d3c92142678e277b1fcd7e1ffba408020800577e4fa2bf3c;10002136;AccessWare Shop;R3;1;G1;1;M1;816-455-8733;5;S20;C
98b384efd6e7cfb839aa0efdd1ef1f5d8c2a31592b93bc05fdb748d8741de3bb;10020193;Maui Store;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
8987105bba8b355c336e75f596d8243de3346f722a9f6721a9e9a7d41155d1c9;10025418;Ultra-Image Shop;R2;1;G2;1;Nao Informado;816-455-8733;5;S3;C
6f0673963a42d9772396118e20b76ec35e24a127786dc447cdab787ea1bc0f03;10006919;Hoovey SuperStore;R3;1;G1;1;M1;816-455-8733;5;S19;C
